"","type","DBA","BORO","address","zip_code","latitude","longitude","categories","PHONE","INSPECTION.DATE","INSPECTION.RESULT","review_count","rating","price"
"158","restaurant","ATAMI","Manhattan","1167 2ND AVE",10065,40.76226,-73.9635,"Japanese","2126886868",2019-08-27,"A12/C",132,4,"$$"
"159","restaurant","ATLA","Manhattan","372 LAFAYETTE ST",10012,40.7271874,-73.9938924,"Mexican","6468376464",2018-12-05,"A12/C",210,3.5,"$$"
"160","restaurant","ATOBOY","Manhattan","43 E 28TH ST",10016,40.74364,-73.98456,"Korean","6464767217",2019-02-27,"A12/C",263,4.5,"$$$"
"161","restaurant","ATOMIX","Manhattan","104 E 30TH ST",10016,40.74421,-73.98286,"Korean","6466968901",2019-03-29,"A7/C",30,4.5,"$$$$"
"162","restaurant","AU ZA'ATAR","Manhattan","188 AVENUE A",10009,40.728901,-73.981185,"Wine Bars","2122545660",2019-09-24,"Z35/C",545,4,"$$"
"163","restaurant","AUGUST GATHERINGS","Manhattan","266 CANAL ST",10013,40.7186556,-74.0011004,"Cantonese","2122741535",2018-10-31,"A11/NC",189,3.5,"$$$"
"164","restaurant","AUGUSTINE","Manhattan","5 BEEKMAN ST",10038,40.71141,-74.006814,"French","2123750010",2019-06-24,"A5/NC",196,3.5,"$$$"
"165","restaurant","AUNT JAKE'S","Manhattan","149 MULBERRY ST",10013,40.7190315,-73.9977161,"Italian","6468580470",2019-09-05,"-28/C",1069,4,"$$"
"166","restaurant","AUNTIE ANNE'S PRETZELS, PINKBERRY","Manhattan","151 W 34TH ST",10001,40.7503815541938,-73.9883,"Italian","2125940018",2019-05-02,"A9/C",623,3.5,"$$"
"167","restaurant","AUNTIE ANNE'S PRETZELS/CARVEL","Manhattan","151 W 34TH ST",10001,40.7503815541938,-73.9883,"Italian","6463689668",2019-09-06,"A11/NC",623,3.5,"$$"
"168","restaurant","AUNTIE ANNIE'S","Manhattan","200 BROADWAY",10038,40.7104944709691,-74.0087553486228,"Japanese","5165974454",1900-01-01,"-NA/NA",111,4,"$$"
"169","restaurant","AUNTIE GUAN'S KITCHEN","Manhattan","219 E 23RD ST",10011,40.73852,-73.98201,"Chinese","2126853388",2019-04-23,"A7/C",124,3.5,"$"
"170","restaurant","AUNTIE GUAN'S KITCHEN 108","Manhattan","108 W 14TH ST",10011,40.7377213477598,-73.9974148512518,"Chinese","2122068388",2019-07-25,"A12/C",314,3.5,"$$"
"171","restaurant","AURA ZOOB ZIB THAI AUTHENTIC NOODLE BAR","Manhattan","460 9TH AVE",10018,40.75438,-73.99536,"Thai","2129718530",2019-03-21,"A12/C",226,3.5,"$$"
"172","restaurant","AUTHENTIC SZECHUAN","Brooklyn","384 5TH AVE",11215,40.6711753186162,-73.9848930557056,"Szechuan","7187882299",2019-09-24,"A13/NC",70,3.5,"$$"
"173","restaurant","AUTUMN ASIAN","Brooklyn","349 FLATBUSH AVE",11238,40.677148,-73.9721409,"Chinese","7187890943",2019-02-15,"A10/C",37,3.5,"$"
"174","restaurant","AUX MERVEILLEUX DE FRED","Manhattan","37 8TH AVE",10014,40.738362,-74.004134,"Desserts","9174751992",2018-10-18,"A7/NC",305,4.5,"$$"
"175","restaurant","AVACADERIA","Brooklyn","55 WATER ST",11201,40.703415,-73.991409,"Italian","9177437388",2019-07-20,"Z2/NC",445,3.5,"$$$"
"176","restaurant","AVACADERIA","Brooklyn","55 WATER ST",11201,40.703799,-73.992343,"Sushi Bars","9177437388",2019-07-20,"Z2/NC",315,4,"$$$"
"177","restaurant","AVANT GARDEN","Manhattan","130 E 7TH ST",10009,40.7261499,-73.98402,"American (New)","2127772017",2019-07-23,"-19/C",268,4.5,"$$$"
"178","restaurant","AVANTI PIZZA","Staten Island","1650 RICHMOND AVE",10314,40.6083516,-74.16348,"Sushi Bars","7185683000",2019-03-13,"A13/C",75,3.5,"$$"
"179","restaurant","AVERE RISTORANTE","Brooklyn","222 DUFFIELD ST",11201,40.6915079,-73.9849649,"Italian","9172815197",2019-04-08,"A12/NC",12,4,"$$$"
"180","restaurant","AVOCADO SUSHI","Staten Island","4906 ARTHUR KILL RD",10309,40.5225257873535,-74.2387847900391,"Sushi Bars","7189661200",2019-06-12,"A9/C",61,4,"$$"
"181","restaurant","AVRA MADISON ESTIATORIO","Manhattan","14 E 60TH ST",10022,40.764335,-73.971732,"French","2129370100",2019-02-05,"A12/NC",187,4,"$$$"
"182","restaurant","AYA SUSHI","Manhattan","314 W 39TH ST",10018,40.75561,-73.99207,"Japanese","2122215849",2019-05-20,"A12/C",273,4,"$$"
"183","restaurant","AYADA","Manhattan","75 9TH AVE",10011,40.7422762672197,-74.0048000961542,"Chinese","2126459449",2019-07-16,"A8/C",3690,4,"$$$"
"184","restaurant","AYADA","Manhattan","75 9TH AVE",10014,40.739143,-74.00702,"Italian","2126459449",2019-07-16,"A8/C",56,4,"$$"
"185","restaurant","AYADA","Manhattan","75 9TH AVE",10011,40.7424250857658,-74.0061251304857,"Cambodian","2126459449",2019-07-16,"A8/C",306,4,"$$"
"186","restaurant","AYADA","Manhattan","75 9TH AVE",10011,40.7423115395488,-74.0061204511355,"French","2126459449",2019-07-16,"A8/C",128,3.5,"$$"
"187","restaurant","AYADA","Manhattan","75 9TH AVE",10011,40.7426589397899,-74.0059285394953,"Seafood","2126459449",2019-07-16,"A8/C",561,4,"$$"
"188","restaurant","AYADA","Manhattan","75 9TH AVE",10011,40.7422167724687,-74.0060891389007,"Wine Bars","2126459449",2019-07-16,"A8/C",108,4,"$$"
"189","restaurant","AYADA","Manhattan","75 9TH AVE",10011,40.74222,-74.00466,"Korean","2126459449",2019-07-16,"A8/C",532,3.5,"$$"
"190","restaurant","AYADA","Manhattan","75 9TH AVE",10011,40.7424675258773,-74.0066324867859,"Sushi Bars","2126459449",2019-07-16,"A8/C",199,4.5,"$$"
"191","restaurant","AYADA","Manhattan","75 9TH AVE",10011,40.7425547,-74.0060838,"Tacos","2126459449",2019-07-16,"A8/C",2568,4.5,"$"
"192","restaurant","AYADA THAI RESTAURANT","Queens","7708 WOODSIDE AVE",11373,40.7433662414551,-73.8876037597656,"Thai","7184240844",2019-09-26,"Z21/C",1027,4,"$$"
"193","restaurant","AZASU","Manhattan","49 CLINTON ST",10002,40.719758,-73.985011,"Bars","2127777069",2019-05-28,"A12/C",110,4,"$$"
"194","restaurant","AZTEC SOUL","Brooklyn","3372 ATLANTIC AVE",11208,40.68141578367,-73.8719404061003,"Mexican","3476631651",2019-09-25,"A12/NC",66,4,"$"
"195","restaurant","AZUKI","Manhattan","700 8TH AVE",10036,40.7587156,-73.9883444,"Ramen","9173381199",2019-08-21,"A10/C",150,3.5,"$$"
"196","restaurant","AZUL TEQUILA MEXICAN RESTAURANT","Bronx","783 LYDIG AVE",10462,40.85454,-73.86436,"Mexican","7182390711",2019-06-11,"A8/C",19,3.5,"$"
"197","restaurant","AZUMMA","Manhattan","265 CANAL ST",10013,40.71897,-74.00102,"Ramen","6465906816",2019-04-09,"A2/NC",33,3.5,"$$"
"198","restaurant","Aita Trattoria","Brooklyn","798A FRANKLIN AVE",11238,40.6712095108944,-73.9579255586597,"Italian","9179662670",2019-06-22,"-22/NC",147,4,"$$"
"199","restaurant","Akaru Sushi","Brooklyn","201 WYCKOFF AVE",11237,40.7025074325866,-73.9161351568057,"Sushi Bars","7189287688",2019-06-05,"A7/NC",173,4,"$$"
"200","restaurant","Aloha Sushi","Manhattan","330 E 53RD ST",10022,40.7561010455144,-73.9660321176052,"Japanese","2129356092",2019-04-11,"A12/NC",52,4.5,"$$"
"201","restaurant","Aperture","Brooklyn","552 COURT ST",11231,40.675033,-73.999706,"Pizza","7185225301",2019-07-24,"A12/C",125,4.5,"$$"
"202","restaurant","B -SIDE","Manhattan","370 W 51ST ST",10019,40.7637997047278,-73.9880919456482,"Italian","6469797225",2019-02-27,"A2/NC",748,4,"$$"
"203","restaurant","B -SIDE","Manhattan","370 W 51ST ST",10019,40.76394,-73.9883399,"Pizza","6469797225",2019-02-27,"A2/NC",962,4.5,"$$"
"204","restaurant","BABBALUCCI'S","Manhattan","331 LENOX AVE",10027,40.80894,-73.94496,"Italian","6469186578",2019-08-23,"A10/NC",329,4,"$$"
"205","restaurant","BABY BRASA","Manhattan","173 7TH AVE S",10011,40.73595,-74.0012,"Peruvian","6465909010",2018-10-31,"A7/C",335,4,"$$"
"206","restaurant","BAI LI CHINESE RESTAURANT","Brooklyn","2728 CHURCH AVE",11226,40.65047,-73.951484,"Chinese","7182875599",2019-03-14,"A9/NC",22,4,"$"
"207","restaurant","BAKE CULTURE","Manhattan","48 BOWERY",10013,40.7158109,-73.9964924,"Malaysian","6468582898",2019-07-23,"-NA/NA",656,3.5,"$$"
"208","restaurant","BALI KITCHEN","Manhattan","128 E 4TH ST",10003,40.7252464294434,-73.9875869750977,"Thai","6466784784",2019-03-13,"-27/C",234,4,"$$"
"209","restaurant","BALI KITCHEN","Manhattan","128 E 4TH ST",10003,40.725371,-73.987617,"Indonesian","6466784784",2019-03-13,"-27/C",96,4.5,"$$"
"210","restaurant","BALZEM","Manhattan","202 MOTT ST",10012,40.721388,-73.995415,"Mediterranean","6468377033",2018-11-01,"A10/NC",367,4,"$$"
"211","restaurant","BAMONTE'S RESTAURANT","Brooklyn","32 WITHERS ST",11211,40.716579,-73.951174,"Italian","7183848831",2019-02-07,"A7/NC",312,4,"$$"
"212","restaurant","BANGIA","Manhattan","11 E 32ND ST",10016,40.746854,-73.9845201,"Korean","2126796790",2019-05-14,"-23/C",298,4,"$$"
"213","restaurant","BANGKLYN EAST HARLEM","Manhattan","2051 2ND AVE",10029,40.7903,-73.94307,"Thai","6464298128",2019-03-19,"A3/NC",83,4.5,"$"
"214","restaurant","BANGKOK CUISINE","Manhattan","1586 2ND AVE",10028,40.77537,-73.95335,"Thai","2129881112",2019-09-17,"Z26/C",253,4,"$$"
"215","restaurant","BANH MI PLACE","Brooklyn","824B WASHINGTON AVE",11238,40.6732865,-73.963134,"Vietnamese","7185522660",2019-09-12,"A12/C",210,4,"$"
"216","restaurant","BANK OF AMERICA","Manhattan","114 W 47TH ST",10036,40.75814,-73.98304,"Japanese","5168501858",1900-01-01,"-NA/NA",37,4,"$$$$"
"217","restaurant","BANK OF AMERICA","Manhattan","114 W 47TH ST",10036,40.7582797854234,-73.9827184029637,"Japanese","5168501858",1900-01-01,"-NA/NA",70,3.5,"$$$$"
"218","restaurant","BAO BAO CAFE","Manhattan","61 LEXINGTON AVE",10010,40.740829,-73.983474,"Cafes","3478605005",2019-02-26,"A11/C",404,4,"$"
"219","restaurant","BAO BAO NOODLE","Manhattan","106 GREENWICH ST",10006,40.70854,-74.01367,"Noodles","9172617122",2019-04-22,"A8/C",98,4,"$"
"220","restaurant","BAO BY KAYA","Manhattan","570 LEXINGTON AVE",10022,40.7571519,-73.9726033,"Asian Fusion","9174219951",2019-05-29,"A2/NC",125,4,"$"
"221","restaurant","BAO TEA HOUSE","Manhattan","140 W 4TH ST",10012,40.7313183707867,-74.0003546456233,"Vegetarian","6468337870",2019-08-27,"A12/C",1623,4,"$$"
"222","restaurant","BAOBURG","Brooklyn","614 MANHATTAN AVE",11222,40.7234929271998,-73.9503321851175,"Asian Fusion","7183490011",2019-06-11,"A11/NC",180,4,"$$"
"223","restaurant","BAOSHOPPE","Manhattan","34 CANAL ST",10002,40.7143451,-73.9905184,"Asian Fusion","6467564181",2019-06-01,"-0/NA",176,4,"$"
"224","restaurant","BAP","Manhattan","516A 3RD AVE",10016,40.74618,-73.97802,"Korean","6468385792",2019-02-08,"A13/NC",76,4.5,"$$"
"225","restaurant","BAPSANG","Manhattan","350 W 50TH ST",10019,40.7628273031386,-73.9878592313522,"Korean","2125824446",2019-08-29,"A12/C",595,3.5,"$$"
"226","restaurant","BAR A FRITES","Manhattan","225 LIBERTY ST",10281,40.7126462901984,-74.0160110541061,"Chinese","2129818588",2019-06-06,"A5/NC",129,3,"$$"
"227","restaurant","BAR A FRITES","Manhattan","225 LIBERTY ST",10281,40.712708,-74.015919,"French","2129818588",2019-06-06,"A5/NC",84,5,"$$$$"
"228","restaurant","BAR A FRITES","Manhattan","225 LIBERTY ST",10281,40.7126473617984,-74.0157784596443,"French","2129818588",2019-06-06,"A5/NC",466,3.5,"$$"
"229","restaurant","BAR A FRITES","Manhattan","225 LIBERTY ST",10281,40.712455,-74.015304,"French","2129818588",2019-06-06,"A5/NC",247,3,"$$$"
"230","restaurant","BAR A FRITES","Manhattan","225 LIBERTY ST",10281,40.712338,-74.01588,"French","2129818588",2019-06-06,"A5/NC",362,4,"$$"
"231","restaurant","BAR A FRITES","Manhattan","225 LIBERTY ST",10286,40.712455,-74.015304,"French","2129818588",2019-06-06,"A5/NC",23,3,"$$"
"232","restaurant","BAR A FRITES","Manhattan","225 LIBERTY ST",10281,40.712693,-74.015839,"Sushi Bars","2129818588",2019-06-06,"A5/NC",125,3.5,"$$"
"233","restaurant","BAR BOULUD","Manhattan","1900 BROADWAY",10023,40.77134,-73.9819051,"Italian","2125950303",2019-05-23,"A5/C",691,3.5,"$$$"
"234","restaurant","BAR BOULUD","Manhattan","1900 BROADWAY",10023,40.7718443592464,-73.9818808860381,"French","2125950303",2019-05-23,"A5/C",816,3.5,"$$$"
"235","restaurant","BAR CHUKO","Brooklyn","565 VANDERBILT AVE",11238,40.680784,-73.967455,"Asian Fusion","3474259570",2019-08-28,"A11/NC",1018,4,"$$"
"236","restaurant","BAR GOTO","Manhattan","245 ELDRIDGE ST",10002,40.72277,-73.98989,"Cocktail Bars","2124754411",2019-07-23,"A4/NC",191,4.5,"$$"
"237","restaurant","BAR MOGA","Manhattan","128 W HOUSTON ST",10012,40.72787,-74.00107,"Cocktail Bars","9293995853",2018-11-13,"-15/C",119,4,"$$"
"238","restaurant","BAR PATEA","Manhattan","85 KENMARE ST",10012,40.72136,-73.99675,"Sushi Bars","9172615550",2018-10-15,"A11/C",132,3.5,"$$"
"239","restaurant","BAR PRIMI","Manhattan","325 BOWERY",10003,40.725639,-73.991714,"Italian","6464427860",2019-09-13,"A12/NC",524,3.5,"$$"
"240","restaurant","BAR SAN MIGUEL","Brooklyn","307 SMITH ST",11231,40.68134,-73.9938279,"Mexican","7188552490",2019-07-27,"A10/C",118,4,"$$"
"241","restaurant","BARANO","Brooklyn","26 BROADWAY",11249,40.710372,-73.96794,"Pizza","3472970013",2019-09-04,"C35/C",208,4.5,"$$$"
"242","restaurant","BARBARRIO","Manhattan","1621 LEXINGTON AVE",10029,40.789737,-73.94786,"International Grocery","6467558145",2018-09-18,"A13/C",19,4.5,"$"
"243","restaurant","BARDOLINO PIZZA","Manhattan","1505 LEXINGTON AVE",10029,40.78665,-73.95019,"Spanish","6469187455",2019-09-17,"-29/C",172,3,"$$"
"244","restaurant","BARN JOO","Manhattan","35 UNION SQ W",10003,40.73684,-73.99069,"Korean","6463989663",2019-08-28,"Z26/C",1384,4,"$$"
"245","restaurant","BARN JOO 35","Manhattan","34 W 35TH ST",10001,40.74964,-73.98582,"Korean","2125644430",2019-08-29,"A9/NC",1307,4.5,"$$"
"246","restaurant","BARNACHO","Manhattan","920 2ND AVE",10017,40.7540321350098,-73.9688491821289,"Mexican","2128329426",2019-06-12,"A9/NC",155,4,"$$"
"247","restaurant","BARNES & NOBLE BOOKSELLERS","Staten Island","2655 RICHMOND AVE",10314,40.581857592944,-74.1652211577575,"Pan Asian","7183556033",2018-12-04,"A8/C",152,3.5,"$$"
"248","restaurant","BARTOLINO'S FINE ITALIAN PIZZA","Queens","3411 BROADWAY",11106,40.7607386113415,-73.9223789038732,"Pizza","3477306573",2019-06-11,"A12/C",37,4,"$$"
"249","restaurant","BASSANOVA RAMEN","Manhattan","76 MOTT ST",10013,40.716330371823,-73.9980477279514,"Ramen","2123342100",2019-03-21,"A11/NC",729,3.5,"$$"
"250","restaurant","BATARD","Manhattan","239 WEST BROADWAY",10013,40.7195533039813,-74.0057982895201,"Modern European","2122192777",2019-02-21,"A12/C",341,4,"$$$$"
"251","restaurant","BAY HOUSE","Staten Island","574 BAY ST",10304,40.6278259,-74.0764928,"Thai","7187159539",2019-07-16,"A10/C",66,3,"$$"
"252","restaurant","BAY THAI RESTAURANT","Brooklyn","6735 3RD AVE",11220,40.63688,-74.02526,"Thai","7187489354",2018-12-20,"A10/NC",102,4,"$$"
"253","restaurant","BAYRIDGE SUSHI","Brooklyn","6914 3RD AVE",11209,40.63544,-74.02633,"Sushi Bars","7184910662",2018-10-04,"A11/C",196,3.5,"$$"
"254","restaurant","BAZAR","Manhattan","31 W 26TH ST",10010,40.74437,-73.99014,"Tapas/Small Plates","2125108155",2019-05-20,"A12/NC",252,4,"$$"
"255","restaurant","BBQ OLIVE CHICKEN","Manhattan","25 W 32ND ST",10001,40.7472671229607,-73.9862868189812,"Korean","2129678093",2019-06-27,"Z23/NC",532,3.5,"$$"
"256","restaurant","BEARD PAPA'S MIDTOWN","Manhattan","239 E 53RD ST",10022,40.75725,-73.96774,"Japanese","7186834781",2019-06-25,"A12/C",356,4,"$$"
"257","restaurant","BEAST AND BOTTLES","Brooklyn","151 ATLANTIC AVE",11201,40.69059,-73.99503,"American (New)","7188553158",2019-07-31,"A6/C",146,4,"$$$"
"258","restaurant","BEATS KARAOKE CAFE","Brooklyn","219 GRAND ST",11211,40.7139161,-73.9595309,"Korean","7183023030",2019-06-15,"A3/NC",3,3.5,"$$"
"259","restaurant","BEATS KARAOKE CAFE","Brooklyn","219 GRAND ST",11211,40.7139161,-73.9595309,"Karaoke","7183023030",2019-06-15,"A3/NC",41,4,"$$"
"260","restaurant","BEAUBOURG","Manhattan","225 LIBERTY ST",10281,40.7126462901984,-74.0160110541061,"Chinese","2129818500",2019-07-23,"A0/NA",129,3,"$$"
"261","restaurant","BEAUBOURG","Manhattan","225 LIBERTY ST",10281,40.712708,-74.015919,"French","2129818500",2019-07-23,"A0/NA",84,5,"$$$$"
"262","restaurant","BEAUBOURG","Manhattan","225 LIBERTY ST",10281,40.7126473617984,-74.0157784596443,"French","2129818500",2019-07-23,"A0/NA",466,3.5,"$$"
"263","restaurant","BEAUBOURG","Manhattan","225 LIBERTY ST",10281,40.712455,-74.015304,"French","2129818500",2019-07-23,"A0/NA",247,3,"$$$"
"264","restaurant","BEAUBOURG","Manhattan","225 LIBERTY ST",10281,40.712338,-74.01588,"French","2129818500",2019-07-23,"A0/NA",362,4,"$$"
"265","restaurant","BEAUBOURG","Manhattan","225 LIBERTY ST",10286,40.712455,-74.015304,"French","2129818500",2019-07-23,"A0/NA",23,3,"$$"
"266","restaurant","BEAUBOURG","Manhattan","225 LIBERTY ST",10281,40.712693,-74.015839,"Sushi Bars","2129818500",2019-07-23,"A0/NA",125,3.5,"$$"
"267","restaurant","BECKYS BITES","Manhattan","122 E 7TH ST",10009,40.726255,-73.9843,"Seafood","2124209200",2019-07-19,"A7/C",380,4,"$$$"
"268","restaurant","BEECHER'S HANDMADE CHEESE","Manhattan","900 BROADWAY",10003,40.73889,-73.9897,"Wine Bars","2124663340",2019-04-26,"A12/C",632,4,"$$"
"269","restaurant","BEERZAAR","Manhattan","213 6TH AVE",10014,40.72751,-74.00341,"Beer Bar","2122860014",2019-08-23,"A5/C",30,4.5,"$$"
"270","restaurant","BEETLE HOUSE","Manhattan","308 E 6TH ST",10003,40.72708,-73.98801,"American (New)","6465104786",2019-05-07,"-NA/NC",754,3.5,"$$"
"271","restaurant","BELLA GIOIA","Brooklyn","209 4TH AVE",11217,40.6775302,-73.9827215,"Italian","3472234176",2019-01-25,"A12/NC",181,4.5,"$$"
"272","restaurant","BELLA LUNA","Manhattan","574 COLUMBUS AVE",10024,40.787762,-73.971458,"Italian","2128772267",2019-07-16,"A7/NC",232,3.5,"$$"
"273","restaurant","BELLA NOTTE","Bronx","3524 JOHNSON AVE",10463,40.885989,-73.9095335,"Pizza","9179020067",2019-02-27,"A9/NC",132,3.5,"$$"
"274","restaurant","BELLINI","Manhattan","483 COLUMBUS AVE",10024,40.78457,-73.97317,"Italian","2127244615",2019-03-13,"A7/C",238,3.5,"$$"
"275","restaurant","BELLINI","Manhattan","483 COLUMBUS AVE",10024,40.7845979,-73.9732188,"Japanese","2127244615",2019-03-13,"A7/C",95,3.5,"$$"
"276","restaurant","BEN AND JACKS STEAKHOUSE","Manhattan","219 E 44TH ST",10017,40.75183,-73.97236,"Steakhouses","2126825678",2019-04-11,"A9/NC",232,4,"$$$$"
"277","restaurant","BENEMON","Manhattan","108 E 4TH ST",10003,40.72551,-73.98838,"Korean","2126143006",2019-04-20,"A13/NC",73,4,"$$$"
"278","restaurant","BENEMON","Manhattan","108 E 4TH ST",10003,40.72551,-73.98838,"Japanese","2126143006",2019-04-20,"A13/NC",456,4.5,"$$"
"279","restaurant","BEP GA","Manhattan","70 FORSYTH ST",10002,40.71701,-73.99324,"Vietnamese","9172614716",2019-03-08,"Z5/NC",122,4.5,"$$"
"280","restaurant","BEQU JUICE","Manhattan","350 E 9TH ST",10003,40.7283,-73.98538,"Sushi Bars","2127776507",2019-05-09,"A11/NC",108,4.5,"$$"
"281","restaurant","BERONBERON","Manhattan","164 1ST AVE",10009,40.7287866,-73.9841504,"Japanese","6462836339",2019-05-28,"C54/NC",95,4,"$$"
"282","restaurant","BESITO RESTUARANT & BAR","Brooklyn","50 5TH AVE",11217,40.681667,-73.977188,"Dominican","7182301703",2019-06-25,"A13/C",26,3.5,"$$"
"283","restaurant","BESO","Staten Island","11 SCHUYLER ST",10301,40.6433825472408,-74.0769100798997,"Spanish","7188168162",2019-02-20,"A12/NC",462,4,"$$"
"284","restaurant","BESSOU","Brooklyn","55 WATER ST",11201,40.703415,-73.991409,"Italian","9177437388",2019-07-20,"Z5/C",445,3.5,"$$$"
"285","restaurant","BESSOU","Brooklyn","55 WATER ST",11201,40.703799,-73.992343,"Sushi Bars","9177437388",2019-07-20,"Z5/C",315,4,"$$$"
"286","restaurant","BETTOLA","Manhattan","412 AMSTERDAM AVE",10024,40.78367,-73.97816,"Italian","9176732294",2019-04-01,"A13/NC",172,3,"$$"
"287","restaurant","BETTOLONA","Manhattan","3143 BROADWAY",10027,40.8141032,-73.9597766,"Pizza","2127491125",2019-08-19,"A9/C",280,4,"$$"
"288","restaurant","BEYOND SUSHI NYC INC","Manhattan","62 W 56TH ST",10019,40.76331,-73.97717,"Sushi Bars","6467722425",2019-04-04,"A9/C",574,4.5,"$$"
"289","restaurant","BEYOND SUSHI NYC INC","Manhattan","62 W 56TH ST",10019,40.76332,-73.97717,"Korean","6467722425",2019-04-04,"A9/C",272,4,"$$"
"290","restaurant","BF SOUL FOOD RESTAURANT","Manhattan","54 E 125TH ST",10035,40.80548,-73.94042,"Barbeque","3476385406",2019-07-26,"A10/C",28,3.5,"$$"
"291","restaurant","BIBI WINECELLAR","Manhattan","211 E 4TH ST",10009,40.723937,-73.983519,"Wine Bars","2126732424",2019-02-06,"-13/C",171,4.5,"$$"
"292","restaurant","BIG WONG RESTAURANT","Manhattan","67 MOTT ST",10013,40.71624,-73.99842,"Chinese","2129640540",2019-08-08,"-NA/NA",1354,3.5,"$"
"293","restaurant","BIGEYE SUSHI","Brooklyn","2 METROTECH CTR",11201,40.6935414945595,-73.9858423383398,"Korean","3475990188",2018-10-30,"A13/C",52,3.5,"$$"
"294","restaurant","BIN 5","Staten Island","1233 BAY ST",10305,40.613335,-74.065258,"Italian","7183094224",2019-08-14,"B16/NC",285,4.5,"$$$"
"295","restaurant","BIRD & BRANCH","Manhattan","359 W 45TH ST",10036,40.7603099,-73.99087,"Mexican","6463311784",2019-04-05,"A11/C",114,3.5,"$"
"296","restaurant","BIRDS OF A FEATHER","Brooklyn","191 GRAND ST",11211,40.71442,-73.960441,"Szechuan","7188969680",2019-04-17,"A12/C",237,4,"$$"
"297","restaurant","BISTRO CASSIS","Manhattan","225 COLUMBUS AVE",10023,40.776195,-73.97927,"French","2125793966",2019-06-17,"A13/NC",231,3.5,"$$$"
"298","restaurant","BISTRO PIERRE LAPIN","Manhattan","99 BANK ST",10014,40.73654,-74.00639,"French","2128586500",2019-07-19,"A13/NC",57,3.5,"$$$$"
"299","restaurant","BITE OF HONG KONG","Manhattan","81 CHRYSTIE ST",10002,40.7174007,-73.99437,"Seafood","9176601103",2019-09-27,"-42/NC",85,3.5,"$$"
"300","restaurant","BK TACO FACTORY","Brooklyn","195 STANHOPE ST",11237,40.699800029397,-73.9213880896568,"American (New)","9174982185",1900-01-01,"-NA/NA",118,3.5,"$$"
"301","restaurant","BKK EATERY","Manhattan","138 E 34TH ST",10016,40.74601,-73.9795,"Thai","2122133317",2019-09-04,"A13/C",379,3.5,"$$"
"302","restaurant","BKLYN WILD","Brooklyn","55 WATER ST",11201,40.703415,-73.991409,"Italian","9177437388",2019-09-26,"A4/NC",445,3.5,"$$$"
"303","restaurant","BKLYN WILD","Brooklyn","55 WATER ST",11201,40.703799,-73.992343,"Sushi Bars","9177437388",2019-09-26,"A4/NC",315,4,"$$$"
"304","restaurant","BLA BLA BAR","Queens","7128 ROOSEVELT AVE",11372,40.746382,-73.893844,"Thai","3475526471",2019-03-21,"N56/C",35,3.5,"$$"
